antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
CARD_brand_visa,DEVICE_info_Windows,0.64996,0.0825,0.0493,0.07585082158902086,0.9194038980487377,1.0,-0.004321700000000005,0.9928050810774814,-0.20027645816202239,0.07216464664207506,-0.0072470609383968885,0.3367132895823892
DEVICE_info_Windows,CARD_type_debit,0.0825,0.7431,0.03486,0.42254545454545456,0.5686252920810854,1.0,-0.026445749999999997,0.44488350125944587,-0.4526072312415924,0.044085287199332274,-1.247779468487915,0.23472852057107205
DEVICE_info_Windows,PROD_C,0.0825,0.1166,0.03118,0.3779393939393939,3.241332709600291,1.0,0.0215605,1.4201188620420888,0.7536620449425242,0.1856836588851834,0.2958335906037966,0.322674671240709
PROD_C,DEVICE_info_Windows,0.1166,0.0825,0.03118,0.26740994854202405,3.2413327096002913,1.0,0.0215605,1.2524057597752283,0.7827540482621304,0.1856836588851834,0.201536728656157,0.322674671240709
DEVICE_info_Windows,AMT_micro,0.0825,0.31764,0.03112,0.37721212121212117,1.187546030764769,1.0,0.0049146999999999975,1.0956539509536785,0.1721279323073905,0.08433147254891334,0.08730306760671959,0.2375923343751073
AMT_micro,DEVICE_info_Windows,0.31764,0.0825,0.03112,0.09797254753809344,1.187546030764769,1.0,0.0049146999999999975,1.01715307831914,0.23144290094969042,0.08433147254891334,0.016863812030619547,0.2375923343751073
DEVICE_info_Windows,EMAIL_corporate,0.0825,0.13372,0.01046,0.12678787878787878,0.9481594285662487,1.0,-0.0005719000000000002,0.9920613548028873,-0.05623982810417989,0.050835925349922234,-0.008002171598237549,0.10250551582229715
EMAIL_corporate,DEVICE_info_Windows,0.13372,0.0825,0.01046,0.07822315285671552,0.9481594285662487,1.0,-0.0005719000000000002,0.9953602141814052,-0.05936767272743581,0.050835925349922234,-0.004661413780146575,0.10250551582229715
DEVICE_info_Windows,EMAIL_webmail,0.0825,0.64292,0.04688,0.5682424242424242,0.8838462394114729,1.0,-0.006160900000000011,0.8270381807973047,-0.1252895372082006,0.06908951572493884,-0.2091340197086811,0.32057986949693534
EMAIL_webmail,DEVICE_info_Windows,0.64292,0.0825,0.04688,0.07291731475144651,0.8838462394114729,1.0,-0.006160900000000011,0.9896636131803234,-0.26902541405259656,0.06908951572493884,-0.01044434359515367,0.32057986949693534
CARD_type_credit,DEVICE_info_Windows,0.25422,0.0825,0.0476,0.187239398945795,2.2695684720702425,1.0,0.026626850000000004,1.1288686961571968,0.7500705369438934,0.16463752075262866,0.114157383047188,0.382104547957746
DEVICE_info_Windows,CARD_type_credit,0.0825,0.25422,0.0476,0.576969696969697,2.2695684720702425,1.0,0.026626850000000004,1.7629469914040117,0.6096867629885743,0.16463752075262866,0.4327679704064161,0.382104547957746
CARD_brand_mastercard,DEVICE_info_Windows,0.32268,0.0825,0.02676,0.08293045741911491,1.0052176656862413,1.0,0.00013889999999999736,1.0004693836171938,0.0076634130981532485,0.07071507848422387,0.00046916339958027754,0.20364704689137564
DEVICE_info_Windows,CARD_brand_mastercard,0.0825,0.32268,0.02676,0.32436363636363635,1.0052176656862413,1.0,0.00013889999999999736,1.002491926803014,0.005657311127674286,0.07071507848422387,0.002485732539473708,0.20364704689137564
AMT_large,DEVICE_info_Windows,0.12826,0.0825,0.00838,0.06533603617651644,0.7919519536547447,1.0,-0.0022014500000000006,0.9816362195528862,-0.23156993825530964,0.041407253681193794,-0.018707317518783177,0.083455896876137
DEVICE_info_Windows,AMT_large,0.0825,0.12826,0.00838,0.10157575757575757,0.7919519536547447,1.0,-0.0022014500000000006,0.9702988397193739,-0.22259127814683372,0.041407253681193794,-0.03061032237162737,0.083455896876137
AMT_small,DEVICE_info_Windows,0.2714,0.0825,0.01942,0.07155490051584378,0.867332127464773,1.0,-0.002970500000000001,0.9882113659814271,-0.17351140589975003,0.05806027266204257,-0.011929263742949569,0.15347441995489158
DEVICE_info_Windows,AMT_small,0.0825,0.2714,0.01942,0.23539393939393938,0.8673321274647731,1.0,-0.002970500000000001,0.9529090044388079,-0.14289253355845946,0.05806027266204257,-0.0494181452183099,0.15347441995489158
EMAIL_unknown,DEVICE_info_Windows,0.16178,0.0825,0.01222,0.0755346767214736,0.9155718390481647,1.0,-0.0011268500000000004,0.9924655656592671,-0.0991081855225725,0.05265879513918814,-0.007591633001118698,0.11182794442134286
DEVICE_info_Windows,EMAIL_unknown,0.0825,0.16178,0.01222,0.14812121212121213,0.9155718390481649,1.0,-0.0011268500000000004,0.9839662777461582,-0.0913264768573675,0.05265879513918814,-0.016294991623664292,0.11182794442134286
DEVICE_info_Windows,AMT_medium,0.0825,0.24086,0.02242,0.27175757575757575,1.1282802281722817,1.0,0.002549049999999997,1.0424275965379495,0.12391864990143568,0.07449990031235462,0.04070076106854567,0.18242034729089449
AMT_medium,DEVICE_info_Windows,0.24086,0.0825,0.02242,0.09308311882421323,1.1282802281722815,1.0,0.002549049999999997,1.011669337117744,0.14976863461886772,0.07449990031235462,0.011534734413311421,0.18242034729089449
"DEVICE_info_Windows, DIST1_veryclose",DEVICE_type_desktop,0.0825,0.14632,0.0825,1.0,6.83433570256971,1.0,0.07042860000000001,inf,0.930441416893733,0.5638326954620011,1.0,0.7819163477310005
"DEVICE_type_desktop, DIST1_veryclose",DEVICE_info_Windows,0.14632,0.0825,0.0825,0.5638326954620011,6.83433570256971,1.0,0.07042860000000001,2.1035506110937012,1.0,0.5638326954620011,0.524613292056677,0.7819163477310005
"DEVICE_info_Windows, DEVICE_type_desktop",DIST1_veryclose,0.0825,0.81402,0.0825,1.0,1.228471044937471,1.0,0.015343350000000006,inf,0.2027029972752044,0.10134886120734135,1.0,0.5506744306036707
DIST1_veryclose,"DEVICE_info_Windows, DEVICE_type_desktop",0.81402,0.0825,0.0825,0.10134886120734135,1.228471044937471,1.0,0.015343350000000006,1.0209746145013123,1.0000000000000002,0.10134886120734135,0.020543717937156782,0.5506744306036707
DEVICE_info_Windows,"DEVICE_type_desktop, DIST1_veryclose",0.0825,0.14632,0.0825,1.0,6.83433570256971,1.0,0.07042860000000001,inf,0.930441416893733,0.5638326954620011,1.0,0.7819163477310005
DEVICE_type_desktop,"DEVICE_info_Windows, DIST1_veryclose",0.14632,0.0825,0.0825,0.5638326954620011,6.83433570256971,1.0,0.07042860000000001,2.1035506110937012,1.0,0.5638326954620011,0.524613292056677,0.7819163477310005
"DEVICE_info_Windows, DIST1_veryclose",DIST2_q1,0.0825,1.0,0.0825,1.0,1.0,1.0,0.0,inf,0.0,0.0825,0.0,0.54125
"DIST1_veryclose, DIST2_q1",DEVICE_info_Windows,0.81402,0.0825,0.0825,0.10134886120734135,1.228471044937471,1.0,0.015343350000000006,1.0209746145013123,1.0000000000000002,0.10134886120734135,0.020543717937156782,0.5506744306036707
"DEVICE_info_Windows, DIST2_q1",DIST1_veryclose,0.0825,0.81402,0.0825,1.0,1.228471044937471,1.0,0.015343350000000006,inf,0.2027029972752044,0.10134886120734135,1.0,0.5506744306036707
DIST1_veryclose,"DEVICE_info_Windows, DIST2_q1",0.81402,0.0825,0.0825,0.10134886120734135,1.228471044937471,1.0,0.015343350000000006,1.0209746145013123,1.0000000000000002,0.10134886120734135,0.020543717937156782,0.5506744306036707
DEVICE_info_Windows,"DIST1_veryclose, DIST2_q1",0.0825,0.81402,0.0825,1.0,1.228471044937471,1.0,0.015343350000000006,inf,0.2027029972752044,0.10134886120734135,1.0,0.5506744306036707
DIST2_q1,"DEVICE_info_Windows, DIST1_veryclose",1.0,0.0825,0.0825,0.0825,1.0,1.0,0.0,1.0,0.0,0.0825,0.0,0.54125
"DEVICE_info_Windows, DEVICE_type_desktop",DIST2_q1,0.0825,1.0,0.0825,1.0,1.0,1.0,0.0,inf,0.0,0.0825,0.0,0.54125
"DEVICE_type_desktop, DIST2_q1",DEVICE_info_Windows,0.14632,0.0825,0.0825,0.5638326954620011,6.83433570256971,1.0,0.07042860000000001,2.1035506110937012,1.0,0.5638326954620011,0.524613292056677,0.7819163477310005
"DEVICE_info_Windows, DIST2_q1",DEVICE_type_desktop,0.0825,0.14632,0.0825,1.0,6.83433570256971,1.0,0.07042860000000001,inf,0.930441416893733,0.5638326954620011,1.0,0.7819163477310005
DEVICE_type_desktop,"DEVICE_info_Windows, DIST2_q1",0.14632,0.0825,0.0825,0.5638326954620011,6.83433570256971,1.0,0.07042860000000001,2.1035506110937012,1.0,0.5638326954620011,0.524613292056677,0.7819163477310005
DEVICE_info_Windows,"DEVICE_type_desktop, DIST2_q1",0.0825,0.14632,0.0825,1.0,6.83433570256971,1.0,0.07042860000000001,inf,0.930441416893733,0.5638326954620011,1.0,0.7819163477310005
DIST2_q1,"DEVICE_info_Windows, DEVICE_type_desktop",1.0,0.0825,0.0825,0.0825,1.0,1.0,0.0,1.0,0.0,0.0825,0.0,0.54125
"DEVICE_info_Windows, DIST2_q1",CARD_brand_visa,0.0825,0.64996,0.0493,0.5975757575757575,0.9194038980487377,1.0,-0.004321700000000005,0.869828313253012,-0.08721113845477055,0.07216464664207506,-0.14965216096515382,0.3367132895823892
"CARD_brand_visa, DEVICE_info_Windows",DIST2_q1,0.0493,1.0,0.0493,1.0,1.0,1.0,0.0,inf,0.0,0.049300000000000004,0.0,0.52465
"CARD_brand_visa, DIST2_q1",DEVICE_info_Windows,0.64996,0.0825,0.0493,0.07585082158902086,0.9194038980487377,1.0,-0.004321700000000005,0.9928050810774814,-0.20027645816202239,0.07216464664207506,-0.0072470609383968885,0.3367132895823892
DEVICE_info_Windows,"CARD_brand_visa, DIST2_q1",0.0825,0.64996,0.0493,0.5975757575757575,0.9194038980487377,1.0,-0.004321700000000005,0.869828313253012,-0.08721113845477055,0.07216464664207506,-0.14965216096515382,0.3367132895823892
CARD_brand_visa,"DEVICE_info_Windows, DIST2_q1",0.64996,0.0825,0.0493,0.07585082158902086,0.9194038980487377,1.0,-0.004321700000000005,0.9928050810774814,-0.20027645816202239,0.07216464664207506,-0.0072470609383968885,0.3367132895823892
"DEVICE_info_Windows, DIST1_veryclose",CARD_brand_visa,0.0825,0.64996,0.0493,0.5975757575757575,0.9194038980487377,1.0,-0.004321700000000005,0.869828313253012,-0.08721113845477055,0.07216464664207506,-0.14965216096515382,0.3367132895823892
"CARD_brand_visa, DEVICE_info_Windows",DIST1_veryclose,0.0493,0.81402,0.0493,1.0,1.228471044937471,1.0,0.009168814000000004,inf,0.19562427684863795,0.06056362251541731,1.0,0.5302818112577087
"CARD_brand_visa, DIST1_veryclose",DEVICE_info_Windows,0.52732,0.0825,0.0493,0.09349161799286959,1.1332317332469042,1.0,0.0057960999999999915,1.012125224885988,0.24872630811216523,0.08795404267465924,0.011979965114844237,0.3455336877843136
DEVICE_info_Windows,"CARD_brand_visa, DIST1_veryclose",0.0825,0.52732,0.0493,0.5975757575757575,1.1332317332469042,1.0,0.0057960999999999915,1.1745813253012047,0.12813945647788366,0.08795404267465924,0.14863281199914855,0.3455336877843136
DIST1_veryclose,"CARD_brand_visa, DEVICE_info_Windows",0.81402,0.0493,0.0493,0.06056362251541731,1.228471044937471,1.0,0.009168814000000004,1.0119897661889319,1.0000000000000004,0.06056362251541731,0.011847714857912394,0.5302818112577087
CARD_brand_visa,"DEVICE_info_Windows, DIST1_veryclose",0.64996,0.0825,0.0493,0.07585082158902086,0.9194038980487377,1.0,-0.004321700000000005,0.9928050810774814,-0.20027645816202239,0.07216464664207506,-0.0072470609383968885,0.3367132895823892
"DEVICE_info_Windows, DEVICE_type_desktop",CARD_brand_visa,0.0825,0.64996,0.0493,0.5975757575757575,0.9194038980487377,1.0,-0.004321700000000005,0.869828313253012,-0.08721113845477055,0.07216464664207506,-0.14965216096515382,0.3367132895823892
"CARD_brand_visa, DEVICE_info_Windows",DEVICE_type_desktop,0.0493,0.14632,0.0493,1.0,6.83433570256971,1.0,0.042086424,inf,0.897948879772799,0.33693275013668667,1.0,0.6684663750683433
"CARD_brand_visa, DEVICE_type_desktop",DEVICE_info_Windows,0.08876,0.0825,0.0493,0.5554303740423614,6.732489382331653,1.0,0.041977299999999995,2.0637937151545866,0.9344042529302513,0.40423089537553286,0.5154554485475329,0.5765030658090595
DEVICE_info_Windows,"CARD_brand_visa, DEVICE_type_desktop",0.0825,0.08876,0.0493,0.5975757575757575,6.732489382331653,1.0,0.041977299999999995,2.2643765060240963,0.9280289171009943,0.40423089537553286,0.5583773293268046,0.5765030658090595
DEVICE_type_desktop,"CARD_brand_visa, DEVICE_info_Windows",0.14632,0.0493,0.0493,0.33693275013668667,6.834335702569709,1.0,0.042086424,1.433791218305504,1.0,0.33693275013668667,0.30254838554400615,0.6684663750683433
CARD_brand_visa,"DEVICE_info_Windows, DEVICE_type_desktop",0.64996,0.0825,0.0493,0.07585082158902086,0.9194038980487377,1.0,-0.004321700000000005,0.9928050810774814,-0.20027645816202239,0.07216464664207506,-0.0072470609383968885,0.3367132895823892
"CARD_type_debit, DEVICE_info_Windows",DIST2_q1,0.03486,1.0,0.03486,1.0,1.0,1.0,0.0,inf,0.0,0.03486,0.0,0.5174300000000001
"DEVICE_info_Windows, DIST2_q1",CARD_type_debit,0.0825,0.7431,0.03486,0.42254545454545456,0.5686252920810854,1.0,-0.026445749999999997,0.44488350125944587,-0.4526072312415924,0.044085287199332274,-1.247779468487915,0.23472852057107205
DEVICE_info_Windows,"CARD_type_debit, DIST2_q1",0.0825,0.7431,0.03486,0.42254545454545456,0.5686252920810854,1.0,-0.026445749999999997,0.44488350125944587,-0.4526072312415924,0.044085287199332274,-1.247779468487915,0.23472852057107205
"CARD_type_debit, DEVICE_info_Windows",DIST1_veryclose,0.03486,0.81402,0.03486,1.0,1.228471044937471,1.0,0.0064832628,inf,0.19269743249683982,0.04282450062652024,1.0,0.5214122503132601
"CARD_type_debit, DIST1_veryclose",DEVICE_info_Windows,0.58588,0.0825,0.03486,0.05950023895678297,0.7212150176579754,1.0,-0.013475099999999997,0.9755451707742006,-0.4827825575822216,0.05502588710695795,-0.025067859447647993,0.24102284675111876
"DEVICE_info_Windows, DIST1_veryclose",CARD_type_debit,0.0825,0.7431,0.03486,0.42254545454545456,0.5686252920810854,1.0,-0.026445749999999997,0.44488350125944587,-0.4526072312415924,0.044085287199332274,-1.247779468487915,0.23472852057107205
DEVICE_info_Windows,"CARD_type_debit, DIST1_veryclose",0.0825,0.58588,0.03486,0.42254545454545456,0.7212150176579754,1.0,-0.013475099999999997,0.7171473551637281,-0.2964221724339324,0.05502588710695795,-0.39441356479896017,0.24102284675111876
"CARD_type_debit, DEVICE_info_Windows",DEVICE_type_desktop,0.03486,0.14632,0.03486,1.0,6.83433570256971,1.0,0.0297592848,inf,0.8845141637482644,0.2382449425915801,1.0,0.61912247129579
"CARD_type_debit, DEVICE_type_desktop",DEVICE_info_Windows,0.06078,0.0825,0.03486,0.5735439289239882,6.952047623321069,1.0,0.02984565,2.1514525462962966,0.9115622400409084,0.3215273934698395,0.5351977426964449,0.4980446917347214
"DEVICE_info_Windows, DEVICE_type_desktop",CARD_type_debit,0.0825,0.7431,0.03486,0.42254545454545456,0.5686252920810854,1.0,-0.026445749999999997,0.44488350125944587,-0.4526072312415924,0.044085287199332274,-1.247779468487915,0.23472852057107205
DEVICE_info_Windows,"CARD_type_debit, DEVICE_type_desktop",0.0825,0.06078,0.03486,0.42254545454545456,6.952047623321069,1.0,0.02984565,1.6264829974811081,0.9331416753037842,0.3215273934698395,0.38517648106455843,0.4980446917347214
DEVICE_type_desktop,"CARD_type_debit, DEVICE_info_Windows",0.14632,0.03486,0.03486,0.2382449425915801,6.83433570256971,1.0,0.0297592848,1.266995198277409,1.0,0.2382449425915801,0.21073102616364475,0.61912247129579
"CARD_type_debit, DEVICE_info_Windows",CARD_brand_visa,0.03486,0.64996,0.02378,0.6821572002294893,1.0495372026424539,1.0,0.0011223943999999972,1.101299133574007,0.04890388096408318,0.03597361733026746,0.09198148848557122,0.35937203355680264
"CARD_brand_visa, DEVICE_info_Windows",CARD_type_debit,0.0493,0.7431,0.02378,0.4823529411764706,0.6491090582377481,1.0,-0.012854829999999994,0.496284090909091,-0.3624910454645072,0.030938565220785304,-1.0149749273006203,0.2571770088737958
DEVICE_info_Windows,"CARD_brand_visa, CARD_type_debit",0.0825,0.50878,0.02378,0.28824242424242424,0.566536468104926,1.0,-0.01819435,0.6901507152588555,-0.454716651046548,0.041903083700440526,-0.44895886925934564,0.16749084143054033
"CARD_type_debit, DEVICE_info_Windows",EMAIL_webmail,0.03486,0.64292,0.02264,0.6494549627079748,1.0101645036831561,1.0,0.0002278087999999963,1.0186422913256954,0.010425664824180668,0.03455749916048478,0.018301116578847074,0.3423346486531848
"DEVICE_info_Windows, EMAIL_webmail",CARD_type_debit,0.04688,0.7431,0.02264,0.48293515358361777,0.6498925495675115,1.0,-0.012196527999999998,0.49684290429042904,-0.3611093557121592,0.029504522115359554,-1.012708627545279,0.25670105815367134
DEVICE_info_Windows,"CARD_type_debit, EMAIL_webmail",0.0825,0.49756,0.02264,0.2744242424242424,0.5515400000487226,1.0,-0.0184087,0.6924707651186102,-0.4698386203481798,0.040615693731835954,-0.4441042862346899,0.15996314621413102
"DEVICE_info_Windows, PROD_C",DIST2_q1,0.03118,1.0,0.03118,1.0,1.0,1.0,0.0,inf,0.0,0.03118,0.0,0.51559
"DEVICE_info_Windows, DIST2_q1",PROD_C,0.0825,0.1166,0.03118,0.3779393939393939,3.241332709600291,1.0,0.0215605,1.4201188620420888,0.7536620449425242,0.1856836588851834,0.2958335906037966,0.322674671240709
"DIST2_q1, PROD_C",DEVICE_info_Windows,0.1166,0.0825,0.03118,0.26740994854202405,3.2413327096002913,1.0,0.0215605,1.2524057597752283,0.7827540482621304,0.1856836588851834,0.201536728656157,0.322674671240709
DEVICE_info_Windows,"DIST2_q1, PROD_C",0.0825,0.1166,0.03118,0.3779393939393939,3.241332709600291,1.0,0.0215605,1.4201188620420888,0.7536620449425242,0.1856836588851834,0.2958335906037966,0.322674671240709
PROD_C,"DEVICE_info_Windows, DIST2_q1",0.1166,0.0825,0.03118,0.26740994854202405,3.2413327096002913,1.0,0.0215605,1.2524057597752283,0.7827540482621304,0.1856836588851834,0.201536728656157,0.322674671240709
"DEVICE_info_Windows, PROD_C",DIST1_veryclose,0.03118,0.81402,0.03118,1.0,1.228471044937471,1.0,0.0057988564,inf,0.1919654837843975,0.03830372718115034,1.0,0.5191518635905752
"DEVICE_info_Windows, DIST1_veryclose",PROD_C,0.0825,0.1166,0.03118,0.3779393939393939,3.241332709600291,1.0,0.0215605,1.4201188620420888,0.7536620449425242,0.1856836588851834,0.2958335906037966,0.322674671240709
"DIST1_veryclose, PROD_C",DEVICE_info_Windows,0.1166,0.0825,0.03118,0.26740994854202405,3.2413327096002913,1.0,0.0215605,1.2524057597752283,0.7827540482621304,0.1856836588851834,0.201536728656157,0.322674671240709
DEVICE_info_Windows,"DIST1_veryclose, PROD_C",0.0825,0.1166,0.03118,0.3779393939393939,3.241332709600291,1.0,0.0215605,1.4201188620420888,0.7536620449425242,0.1856836588851834,0.2958335906037966,0.322674671240709
PROD_C,"DEVICE_info_Windows, DIST1_veryclose",0.1166,0.0825,0.03118,0.26740994854202405,3.2413327096002913,1.0,0.0215605,1.2524057597752283,0.7827540482621304,0.1856836588851834,0.201536728656157,0.322674671240709
"DEVICE_info_Windows, PROD_C",DEVICE_type_desktop,0.03118,0.14632,0.03118,1.0,6.83433570256971,1.0,0.026617742399999998,inf,0.8811543940050782,0.21309458720612356,1.0,0.6065472936030618
"DEVICE_info_Windows, DEVICE_type_desktop",PROD_C,0.0825,0.1166,0.03118,0.3779393939393939,3.241332709600291,1.0,0.0215605,1.4201188620420888,0.7536620449425242,0.1856836588851834,0.2958335906037966,0.322674671240709
"DEVICE_type_desktop, PROD_C",DEVICE_info_Windows,0.0547,0.0825,0.03118,0.570018281535649,6.909312503462412,1.0,0.02666725,2.1338116496598643,0.9047580660866525,0.2940954536879834,0.5313550752432142,0.4739788377375215
DEVICE_info_Windows,"DEVICE_type_desktop, PROD_C",0.0825,0.0547,0.03118,0.3779393939393939,6.909312503462412,1.0,0.02666725,1.5196268511301636,0.9321719889609947,0.2940954536879834,0.3419437151585676,0.4739788377375215
PROD_C,"DEVICE_info_Windows, DEVICE_type_desktop",0.1166,0.0825,0.03118,0.26740994854202405,3.2413327096002913,1.0,0.0215605,1.2524057597752283,0.7827540482621304,0.1856836588851834,0.201536728656157,0.322674671240709
DEVICE_type_desktop,"DEVICE_info_Windows, PROD_C",0.14632,0.03118,0.03118,0.21309458720612356,6.83433570256971,1.0,0.026617742399999998,1.231177196456488,1.0,0.21309458720612356,0.18776923185537414,0.6065472936030618
"DEVICE_info_Windows, PROD_C",CARD_brand_visa,0.03118,0.64996,0.018,0.5772931366260423,0.888197945452093,1.0,-0.0022657527999999996,0.828091593323217,-0.114986491825365,0.027143589588925415,-0.2075958843959481,0.3024935742826193
"CARD_brand_visa, DEVICE_info_Windows",PROD_C,0.0493,0.1166,0.018,0.36511156186612576,3.131316997136585,1.0,0.01225162,1.3914255591054314,0.7159414700279326,0.12170385395537524,0.28131261248146455,0.2597427449124797
"CARD_brand_visa, PROD_C",DEVICE_info_Windows,0.06932,0.0825,0.018,0.25966532025389494,3.1474584273199384,1.0,0.012281099999999998,1.23930436477007,0.7331019612899529,0.13450904199671196,0.1930957168979781,0.23892356921785654
DEVICE_info_Windows,"CARD_brand_visa, PROD_C",0.0825,0.06932,0.018,0.21818181818181814,3.1474584273199384,1.0,0.012281099999999998,1.1904046511627906,0.7436330608537692,0.13450904199671196,0.15994951882689878,0.23892356921785654
PROD_C,"CARD_brand_visa, DEVICE_info_Windows",0.1166,0.0493,0.018,0.15437392795883362,3.131316997136585,1.0,0.01225162,1.1242557809330629,0.7704839886297891,0.12170385395537524,0.11052269691683352,0.2597427449124797
"CARD_type_debit, DEVICE_info_Windows",PROD_C,0.03486,0.1166,0.01768,0.5071715433161217,4.34967018281408,1.0,0.013615324000000002,1.792510128055879,0.7979127497691706,0.13215727313499778,0.44212309635060193,0.3294005229445103
"DEVICE_info_Windows, PROD_C",CARD_type_debit,0.03118,0.7431,0.01768,0.5670301475304683,0.7630603519451868,1.0,-0.005489857999999997,0.593343851851852,-0.2427143619827571,0.023367697594501722,-0.6853633805742766,0.2954111846520596
"CARD_type_debit, PROD_C",DEVICE_info_Windows,0.06974,0.0825,0.01768,0.25351304846572986,3.0728854359482405,1.0,0.011926450000000002,1.2290904725316942,0.7251445443219153,0.13139120095124854,0.18639024355937858,0.2339080393843801
DEVICE_info_Windows,"CARD_type_debit, PROD_C",0.0825,0.06974,0.01768,0.2143030303030303,3.072885435948241,1.0,0.011926450000000002,1.1839933662449862,0.7352293883388611,0.13139120095124854,0.15540067325589654,0.2339080393843801
PROD_C,"CARD_type_debit, DEVICE_info_Windows",0.1166,0.03486,0.01768,0.1516295025728988,4.349670182814079,1.0,0.013615324000000002,1.1376397492923576,0.8717427114695689,0.13215727313499778,0.12098711334407321,0.3294005229445103
"DEVICE_info_Windows, PROD_C",EMAIL_webmail,0.03118,0.64292,0.02422,0.7767799871712636,1.20820628876262,1.0,0.004173754399999997,1.5996773563218387,0.17787284662106329,0.03726841878500646,0.3748739418933113,0.40722592962744103
"DEVICE_info_Windows, EMAIL_webmail",PROD_C,0.04688,0.1166,0.02422,0.5166382252559727,4.43085956480251,1.0,0.018753792,1.827616593115622,0.8123952460289658,0.17391928766336348,0.4528392860040443,0.3621784608269572
"EMAIL_webmail, PROD_C",DEVICE_info_Windows,0.0934,0.0825,0.02422,0.2593147751605996,3.1432093958860556,1.0,0.016514499999999998,1.2387178375252963,0.7520999777209538,0.15967827004219406,0.19271365140119845,0.27644526636817857
DEVICE_info_Windows,"EMAIL_webmail, PROD_C",0.0825,0.0934,0.02422,0.29357575757575755,3.143209395886055,1.0,0.016514499999999998,1.2833647906657515,0.7431649480128792,0.15967827004219406,0.2207983207321394,0.27644526636817857
PROD_C,"DEVICE_info_Windows, EMAIL_webmail",0.1166,0.04688,0.02422,0.2077186963979417,4.43085956480251,1.0,0.018753792,1.2030070578047196,0.876511384305103,0.17391928766336348,0.16874968146502192,0.3621784608269572
"CARD_type_credit, DEVICE_info_Windows",PROD_C,0.0476,0.1166,0.01346,0.2827731092436975,2.425155310837886,1.0,0.00790984,1.2316883421206795,0.6170256981190242,0.08929282207774976,0.18810630432838749,0.19910525101979043
"DEVICE_info_Windows, PROD_C",CARD_type_credit,0.03118,0.25422,0.01346,0.431686978832585,1.698084253137381,1.0,0.005533420399999999,1.3122697742663658,0.42433173328023027,0.04949621239979408,0.2379615688709606,0.24231662292270428
"CARD_type_credit, PROD_C",DEVICE_info_Windows,0.04656,0.0825,0.01346,0.28908934707903783,3.504113297927731,1.0,0.0096188,1.2905981873111785,0.7495186897489458,0.11643598615916954,0.22516550090358345,0.22612043111527647
DEVICE_info_Windows,"CARD_type_credit, PROD_C",0.0825,0.04656,0.01346,0.16315151515151513,3.5041132979277307,1.0,0.0096188,1.1393221320973348,0.7788785826204194,0.11643598615916954,0.12228510986691889,0.22612043111527647
CARD_type_credit,"DEVICE_info_Windows, PROD_C",0.25422,0.03118,0.01346,0.05294626701282354,1.698084253137381,1.0,0.005533420399999999,1.0229831383950823,0.5512363831646768,0.04949621239979408,0.022466781252269297,0.24231662292270428
PROD_C,"CARD_type_credit, DEVICE_info_Windows",0.1166,0.0476,0.01346,0.11543739279588336,2.4251553108378854,1.0,0.00790984,1.0766903238316852,0.6652199172385768,0.08929282207774976,0.07122783787891994,0.19910525101979043
"DEVICE_info_Windows, DIST2_q1",AMT_micro,0.0825,0.31764,0.03112,0.37721212121212117,1.187546030764769,1.0,0.0049146999999999975,1.0956539509536785,0.1721279323073905,0.08433147254891334,0.08730306760671959,0.2375923343751073
"AMT_micro, DIST2_q1",DEVICE_info_Windows,0.31764,0.0825,0.03112,0.09797254753809344,1.187546030764769,1.0,0.0049146999999999975,1.01715307831914,0.23144290094969042,0.08433147254891334,0.016863812030619547,0.2375923343751073
"AMT_micro, DEVICE_info_Windows",DIST2_q1,0.03112,1.0,0.03112,1.0,1.0,1.0,0.0,inf,0.0,0.03112,0.0,0.51556
DEVICE_info_Windows,"AMT_micro, DIST2_q1",0.0825,0.31764,0.03112,0.37721212121212117,1.187546030764769,1.0,0.0049146999999999975,1.0956539509536785,0.1721279323073905,0.08433147254891334,0.08730306760671959,0.2375923343751073
AMT_micro,"DEVICE_info_Windows, DIST2_q1",0.31764,0.0825,0.03112,0.09797254753809344,1.187546030764769,1.0,0.0049146999999999975,1.01715307831914,0.23144290094969042,0.08433147254891334,0.016863812030619547,0.2375923343751073
"DEVICE_info_Windows, DIST1_veryclose",AMT_micro,0.0825,0.31764,0.03112,0.37721212121212117,1.187546030764769,1.0,0.0049146999999999975,1.0956539509536785,0.1721279323073905,0.08433147254891334,0.08730306760671959,0.2375923343751073
"AMT_micro, DIST1_veryclose",DEVICE_info_Windows,0.26532,0.0825,0.03112,0.11729232624755012,1.421725166636971,1.0,0.009231099999999999,1.0394154568744662,0.403752895652382,0.09826334070097882,0.037920791550463344,0.24725222372983563
"AMT_micro, DEVICE_info_Windows",DIST1_veryclose,0.03112,0.81402,0.03112,1.0,1.228471044937471,1.0,0.0057876976000000024,inf,0.1919535959045497,0.038230018918454095,1.0,0.5191150094592271
DEVICE_info_Windows,"AMT_micro, DIST1_veryclose",0.0825,0.26532,0.03112,0.37721212121212117,1.421725166636971,1.0,0.009231099999999999,1.1796632931101594,0.3233015557252229,0.09826334070097882,0.1523004862145712,0.24725222372983563
